_,USPS,ST,NAME,ZCTA5,LAT,LON
3674,Murrumbidgee,NSW,LAKE CARGELLIGO,2672,-33.24358,146.40002
3675,Murrumbidgee,NSW,MURRIN BRIDGE,2672,-33.24358,146.40002
3676,Murrumbidgee,NSW,WARGAMBEGAL,2672,-33.24358,146.40002
3677,Murrumbidgee,NSW,HILLSTON,2675,-33.459192,145.479249
3678,Murrumbidgee,NSW,LAKE BREWSTER,2675,-33.459192,145.479249
3679,Murrumbidgee,NSW,MONIA GAP,2675,-33.459192,145.479249
3680,Murrumbidgee,NSW,ROTO,2675,-33.459192,145.479249
3681,Murrumbidgee,NSW,WALLANTHERY,2675,-33.459192,145.479249
3682,Murrumbidgee,NSW,WHITE TOP,2675,-33.459192,145.479249
3683,Murrumbidgee,NSW,CHARLES STURT UNIVERSITY,2678,-35.059334,147.351953
24092,,NSW,RIVERINA MC,2678,-35.059334,147.351953
3684,Murrumbidgee,NSW,RIVERINA MSC,2678,-35.059334,147.351953
3685,Murrumbidgee,NSW,BEELBANGERA,2680,-34.321422,145.914625
3686,Murrumbidgee,NSW,BENEREMBAH,2680,-34.321422,145.914625
3687,Murrumbidgee,NSW,BILBUL,2680,-34.321422,145.914625
3688,Murrumbidgee,NSW,GRIFFITH,2680,-34.321422,145.914625
3689,Murrumbidgee,NSW,GRIFFITH DC,2680,-34.321422,145.914625
3690,Murrumbidgee,NSW,GRIFFITH EAST,2680,-34.321422,145.914625
3691,Murrumbidgee,NSW,HANWOOD,2680,-34.321422,145.914625
3692,Murrumbidgee,NSW,KOOBA,2680,-34.321422,145.914625
3693,Murrumbidgee,NSW,LAKE WYANGAN,2680,-34.321422,145.914625
3694,Murrumbidgee,NSW,NERICON,2680,-34.321422,145.914625
3695,Murrumbidgee,NSW,THARBOGANG,2680,-34.321422,145.914625
3696,Murrumbidgee,NSW,WARBURN,2680,-34.321422,145.914625
3697,Murrumbidgee,NSW,WARRAWIDGEE,2680,-34.321422,145.914625
3698,Murrumbidgee,NSW,WIDGELLI,2680,-34.321422,145.914625
3699,Murrumbidgee,NSW,WILLBRIGGIE,2680,-34.321422,145.914625
3700,Murrumbidgee,NSW,YOOGALI,2680,-34.321422,145.914625
3701,Murrumbidgee,NSW,MYALL PARK,2681,-34.116715,146.14674
3702,Murrumbidgee,NSW,YENDA,2681,-34.116715,146.14674
3703,Murrumbidgee,NSW,BIRREGO,2700,-34.902108,146.303599
20618,Murrumbidgee,NSW,BUNDURE,2700,-35.14236662,145.8939638
3704,Murrumbidgee,NSW,COLINROOBIE,2700,-34.902108,146.303599
3705,Murrumbidgee,NSW,COROBIMILLA,2700,-34.902108,146.303599
3706,Murrumbidgee,NSW,CUDGEL,2700,-34.902108,146.303599
20619,Murrumbidgee,NSW,EUROLEY,2700,-34.71006283,146.3021114
3707,Murrumbidgee,NSW,FAITHFULL,2700,-34.902108,146.303599
20620,Murrumbidgee,NSW,GILLENBAH,2700,-34.77821612,146.444884
3708,Murrumbidgee,NSW,KYWONG,2700,-34.902108,146.303599
3709,Murrumbidgee,NSW,MORUNDAH,2700,-34.902108,146.303599
3710,Murrumbidgee,NSW,NARRANDERA,2700,-34.902108,146.303599
3711,Murrumbidgee,NSW,PAYNTERS SIDING,2700,-34.902108,146.303599
3712,Murrumbidgee,NSW,SANDIGO,2700,-34.902108,146.303599
3713,Murrumbidgee,NSW,UROLY,2700,-34.902108,146.303599
3714,Murrumbidgee,NSW,WIDGIEWA,2700,-34.902108,146.303599
20621,Murrumbidgee,NSW,BERRY JERRY,2701,-34.70683231,147.2465178
3715,Murrumbidgee,NSW,COOLAMON,2701,-34.804991,147.193088
3716,Murrumbidgee,NSW,METHUL,2701,-34.804991,147.193088
3717,Murrumbidgee,NSW,RANNOCK,2701,-34.804991,147.193088
3718,Murrumbidgee,NSW,TOOYAL,2701,-34.804991,147.193088
3719,Murrumbidgee,NSW,GANMAIN,2702,-34.86668,147.014242
3720,Murrumbidgee,NSW,YANCO,2703,-34.607943,146.370827
3721,Murrumbidgee,NSW,BROBENAH,2705,-34.489867,146.373471
3722,Murrumbidgee,NSW,CALORAFIELD,2705,-34.489867,146.373471
3723,Murrumbidgee,NSW,CORBIE HILL,2705,-34.489867,146.373471
3724,Murrumbidgee,NSW,GOGELDRIE,2705,-34.489867,146.373471
3725,Murrumbidgee,NSW,LEETON,2705,-34.489867,146.373471
3726,Murrumbidgee,NSW,MERUNGLE HILL,2705,-34.489867,146.373471
3727,Murrumbidgee,NSW,MURRAMI,2705,-34.489867,146.373471
3728,Murrumbidgee,NSW,STANBRIDGE,2705,-34.489867,146.373471
3729,Murrumbidgee,NSW,WAMOON,2705,-34.489867,146.373471
3730,Murrumbidgee,NSW,WHITTON,2705,-34.489867,146.373471
3731,Murrumbidgee,NSW,DARLINGTON POINT,2706,-34.569464,145.937532
3732,Murrumbidgee,NSW,ARGOON,2707,-34.768863,145.807866
3733,Murrumbidgee,NSW,COLEAMBALLY,2707,-34.768863,145.807866
3734,,NSW,ALBURY MSC,2708,-36.0737,146.914
3735,,NSW,MURRAY REGION MC,2708,-35.3861,143.744
3736,Murrumbidgee,NSW,BARRATTA,2710,-35.357619,144.984378
3737,Murrumbidgee,NSW,BENARCA,2710,-35.357619,144.984378
3738,Murrumbidgee,NSW,BIRGANBIGIL,2710,-35.357619,144.984378
3739,Murrumbidgee,NSW,BOOROORBAN,2710,-35.357619,144.984378
3740,Murrumbidgee,NSW,BRASSI,2710,-35.357619,144.984378
20622,Murrumbidgee,NSW,BULLATALE,2710,-35.73842466,145.0806383
3741,Murrumbidgee,NSW,CALDWELL,2710,-35.357619,144.984378
3742,Murrumbidgee,NSW,CALIMO,2710,-35.357619,144.984378
3743,Murrumbidgee,NSW,CONARGO,2710,-35.357619,144.984378
3744,Murrumbidgee,NSW,COREE,2710,-35.357619,144.984378
3745,Murrumbidgee,NSW,CORNALLA,2710,-35.357619,144.984378
3746,Murrumbidgee,NSW,DENILIQUIN,2710,-35.357619,144.984378
22836,Murrumbidgee,NSW,DENILIQUIN NORTH,2710,-35.5255,144.981
3747,Murrumbidgee,NSW,GULPA,2710,-35.357619,144.984378
3748,Murrumbidgee,NSW,HARTWOOD,2710,-35.357619,144.984378
3749,Murrumbidgee,NSW,HILL PLAIN,2710,-35.357619,144.984378
3750,Murrumbidgee,NSW,JIMARINGLE,2710,-35.357619,144.984378
3751,Murrumbidgee,NSW,LINDIFFERON,2710,-35.357619,144.984378
3752,Murrumbidgee,NSW,MATHOURA,2710,-35.357619,144.984378
3753,Murrumbidgee,NSW,MAYRUNG,2710,-35.357619,144.984378
3754,Murrumbidgee,NSW,MOIRA,2710,-35.357619,144.984378
3468,Murrumbidgee,NSW,MOONAHCULLAH,2710,-35.357619,144.984378
3469,Murrumbidgee,NSW,MOONBRIA,2710,-35.357619,144.984378
3470,Murrumbidgee,NSW,MORAGO,2710,-35.357619,144.984378
3471,Murrumbidgee,NSW,PRETTY PINE,2710,-35.357619,144.984378
3472,Murrumbidgee,NSW,STEAM PLAINS,2710,-35.357619,144.984378
3473,Murrumbidgee,NSW,STUD PARK,2710,-35.357619,144.984378
3474,Murrumbidgee,NSW,WAKOOL,2710,-35.357619,144.984378
3475,Murrumbidgee,NSW,WANDOOK,2710,-35.357619,144.984378
3476,Murrumbidgee,NSW,WANGANELLA,2710,-35.357619,144.984378
3477,Murrumbidgee,NSW,WARRAGOON,2710,-35.357619,144.984378
3478,Murrumbidgee,NSW,WILLURAH,2710,-35.357619,144.984378
3479,Murrumbidgee,NSW,YALLAKOOL,2710,-35.357619,144.984378
3480,Murrumbidgee,NSW,BOOLIGAL,2711,-34.257669,144.695233
3481,Murrumbidgee,NSW,CARRATHOOL,2711,-34.257669,144.695233
20623,Murrumbidgee,NSW,CLARE,2711,-33.50496213,143.9680726
20624,Murrumbidgee,NSW,CORRONG,2711,-34.03052425,144.4594967
3482,Murrumbidgee,NSW,GUNBAR,2711,-34.257669,144.695233
3483,Murrumbidgee,NSW,HAY,2711,-34.257669,144.695233
3484,Murrumbidgee,NSW,HAY SOUTH,2711,-34.257669,144.695233
20625,Murrumbidgee,NSW,KERI KERI,2711,-34.77433326,143.9836996
3485,Murrumbidgee,NSW,MAUDE,2711,-34.257669,144.695233
3486,Murrumbidgee,NSW,ONE TREE,2711,-34.257669,144.695233
3487,Murrumbidgee,NSW,OXLEY,2711,-34.257669,144.695233
20626,Murrumbidgee,NSW,WAUGORAH,2711,-34.50934045,143.8100099
20627,Murrumbidgee,NSW,YANGA,2711,-34.73951684,143.7165416
3488,Murrumbidgee,NSW,BERRIGAN,2712,-35.754185,145.872814
3489,Murrumbidgee,NSW,BOOMANOOMANA,2712,-35.754185,145.872814
3490,Murrumbidgee,NSW,BLIGHTY,2713,-35.586342,145.52068
3491,Murrumbidgee,NSW,FINLEY,2713,-35.586342,145.52068
3492,Murrumbidgee,NSW,LOGIE BRAE,2713,-35.586342,145.52068
3493,Murrumbidgee,NSW,MYRTLE PARK,2713,-35.586342,145.52068
3494,Murrumbidgee,NSW,RETREAT,2713,-35.586342,145.52068
20628,Murrumbidgee,NSW,ARATULA,2714,-35.77427101,145.2868727
3495,Murrumbidgee,NSW,PINE LODGE,2714,-35.76294,145.434084
3496,Murrumbidgee,NSW,TOCUMWAL,2714,-35.76294,145.434084
3497,Murrumbidgee,NSW,TUPPAL,2714,-35.76294,145.434084
20629,Murrumbidgee,NSW,ARUMPO,2715,-33.81289825,142.6742276
3498,Murrumbidgee,NSW,BALRANALD,2715,-34.329424,143.491656
3499,Murrumbidgee,NSW,HATFIELD,2715,-34.329424,143.491656
20630,Murrumbidgee,NSW,KYALITE,2715,-34.89305935,143.5241135
20631,Murrumbidgee,NSW,MUNGO,2715,-33.7600638,143.0970656
3500,Murrumbidgee,NSW,PENARIE,2715,-34.329424,143.491656
3501,Murrumbidgee,NSW,THE VALE,2715,-34.329424,143.491656
3502,Murrumbidgee,NSW,COREE SOUTH,2716,-35.24588,145.627125
3503,Murrumbidgee,NSW,FOUR CORNERS,2716,-35.24588,145.627125
20632,Murrumbidgee,NSW,GALA VALE,2716,-34.96919457,145.7501879
3504,Murrumbidgee,NSW,JERILDERIE,2716,-35.24588,145.627125
3505,Murrumbidgee,NSW,MABINS WELL,2716,-35.24588,145.627125
20633,Murrumbidgee,NSW,MAIRJIMMY,2716,-35.48197899,145.7454551
20634,Western NSW,NSW,COOMEALLA,2717,-34.08796357,142.0944482
3506,Western NSW,NSW,DARETON,2717,-34.090426,142.065808
3507,Murrumbidgee,NSW,ARGALONG,2720,-35.379935,148.383619
3508,Murrumbidgee,NSW,BLOWERING,2720,-35.379935,148.383619
3509,Murrumbidgee,NSW,BOGONG PEAKS WILDERNESS,2720,-35.379935,148.383619
3510,Murrumbidgee,NSW,BOMBOWLEE,2720,-35.379935,148.383619
3511,Murrumbidgee,NSW,BOMBOWLEE CREEK,2720,-35.379935,148.383619
3512,Murrumbidgee,NSW,BUDDONG,2720,-35.379935,148.383619
20635,Murrumbidgee,NSW,COURAGAGO,2720,-35.10137999,148.4924381
3513,Murrumbidgee,NSW,COURAJAGO,2720,-35.379935,148.383619
3514,Murrumbidgee,NSW,GADARA,2720,-35.379935,148.383619
3515,Murrumbidgee,NSW,GILMORE,2720,-35.379935,148.383619
3516,Murrumbidgee,NSW,GOCUP,2720,-35.379935,148.383619
3517,Murrumbidgee,NSW,GOOBARRAGANDRA,2720,-35.379935,148.383619
3518,Murrumbidgee,NSW,JONES BRIDGE,2720,-35.379935,148.383619
3519,Murrumbidgee,NSW,KILLIMICAT,2720,-35.379935,148.383619
3520,Murrumbidgee,NSW,LACMALAC,2720,-35.379935,148.383619
3521,Murrumbidgee,NSW,LITTLE RIVER,2720,-35.379935,148.383619
3522,Murrumbidgee,NSW,MIDWAY,2720,-35.379935,148.383619
3523,Murrumbidgee,NSW,MINJARY,2720,-35.379935,148.383619
3524,Murrumbidgee,NSW,MUNDONGO,2720,-35.379935,148.383619
3525,Murrumbidgee,NSW,PINBEYAN,2720,-35.379935,148.383619
3526,Murrumbidgee,NSW,RED HILL,2720,-35.379935,148.383619
3527,Murrumbidgee,NSW,TALBINGO,2720,-35.379935,148.383619
3528,Murrumbidgee,NSW,TUMORRAMA,2720,-35.379935,148.383619
3529,Murrumbidgee,NSW,TUMUT,2720,-35.379935,148.383619
3530,Murrumbidgee,NSW,TUMUT PLAINS,2720,-35.379935,148.383619
3531,Murrumbidgee,NSW,WEREBOLDERA,2720,-35.379935,148.383619
3532,Murrumbidgee,NSW,WERMATONG,2720,-35.379935,148.383619
3533,Murrumbidgee,NSW,WINDOWIE,2720,-35.379935,148.383619
3534,Murrumbidgee,NSW,WYANGLE,2720,-35.379935,148.383619
3535,Murrumbidgee,NSW,YARRANGOBILLY,2720,-35.379935,148.383619
3536,Murrumbidgee,NSW,BLAND,2721,-34.04948,147.712064
3537,Murrumbidgee,NSW,QUANDIALLA,2721,-34.04948,147.712064
3538,Murrumbidgee,NSW,BONGALONG,2722,-35.053523,148.102866
3539,Murrumbidgee,NSW,BONGONGALONG,2722,-35.053523,148.102866
3540,Murrumbidgee,NSW,BRUNGLE,2722,-35.053523,148.102866
3541,Murrumbidgee,NSW,BRUNGLE CREEK,2722,-35.053523,148.102866
3542,Murrumbidgee,NSW,BURRA,2722,-35.053523,148.102866
20636,Murrumbidgee,NSW,BURRA CREEK,2722,-34.89719598,148.0050151
3543,Murrumbidgee,NSW,DARBALARA,2722,-35.053523,148.102866
3544,Murrumbidgee,NSW,EDWARDSTOWN,2722,-35.053523,148.102866
3545,Murrumbidgee,NSW,GUNDAGAI,2722,-35.053523,148.102866
3546,Murrumbidgee,NSW,JACKALASS,2722,-35.053523,148.102866
3547,Murrumbidgee,NSW,JONES CREEK,2722,-35.053523,148.102866
3548,Murrumbidgee,NSW,MUTTAMA,2722,-35.053523,148.102866
3549,Murrumbidgee,NSW,NANGUS,2722,-35.053523,148.102866
3550,Murrumbidgee,NSW,RENO,2722,-35.053523,148.102866
3551,Murrumbidgee,NSW,SOUTH GUNDAGAI,2722,-35.053523,148.102866
3552,Murrumbidgee,NSW,TARRABANDRA,2722,-35.053523,148.102866
3553,Murrumbidgee,NSW,WAGRAGOBILLY,2722,-35.053523,148.102866
3554,Murrumbidgee,NSW,WILLIE PLOMA,2722,-35.053523,148.102866
3555,Murrumbidgee,NSW,STOCKINBINGAL,2725,-34.44817,147.815806
3556,Murrumbidgee,NSW,BUNDARBO,2726,-34.78436,148.326675
20637,Murrumbidgee,NSW,COONEYS CREEK,2726,-34.73997602,148.2883342
3557,Murrumbidgee,NSW,JUGIONG,2726,-34.78436,148.326675
3558,Murrumbidgee,NSW,ADJUNGBILLY,2727,-34.983539,148.390372
3559,Murrumbidgee,NSW,COOLAC,2727,-34.983539,148.390372
20638,Murrumbidgee,NSW,GOBARRALONG,2727,-34.95207419,148.3555828
3560,Murrumbidgee,NSW,MINGAY,2727,-34.983539,148.390372
3561,Murrumbidgee,NSW,ADELONG,2729,-35.227753,147.923797
3562,Murrumbidgee,NSW,BACK CREEK,2729,-35.227753,147.923797
3563,Murrumbidgee,NSW,BANGADANG,2729,-35.227753,147.923797
3564,Murrumbidgee,NSW,BLACK CREEK,2729,-35.227753,147.923797
3565,Murrumbidgee,NSW,CALIFAT,2729,-35.227753,147.923797
3566,Murrumbidgee,NSW,COOLEYS CREEK,2729,-35.227753,147.923797
3567,Murrumbidgee,NSW,DARLOW,2729,-35.227753,147.923797
3568,Murrumbidgee,NSW,ELLERSLIE,2729,-35.227753,147.923797
3569,Murrumbidgee,NSW,GRAHAMSTOWN,2729,-35.227753,147.923797
3570,Murrumbidgee,NSW,MOUNT ADRAH,2729,-35.227753,147.923797
3571,Murrumbidgee,NSW,MOUNT HOREB,2729,-35.227753,147.923797
3572,Murrumbidgee,NSW,MUNDARLO,2729,-35.227753,147.923797
3573,Murrumbidgee,NSW,SANDY GULLY,2729,-35.227753,147.923797
3574,Murrumbidgee,NSW,SHARPS CREEK,2729,-35.227753,147.923797
3575,Murrumbidgee,NSW,THE GROVE,2729,-35.227753,147.923797
3576,Murrumbidgee,NSW,TUMBLONG,2729,-35.227753,147.923797
3577,Murrumbidgee,NSW,WESTWOOD,2729,-35.227753,147.923797
3578,Murrumbidgee,NSW,WONDALGA,2729,-35.227753,147.923797
3579,Murrumbidgee,NSW,YAVEN CREEK,2729,-35.227753,147.923797
3580,Murrumbidgee,NSW,BAGO,2730,-35.510039,148.034012
3581,Murrumbidgee,NSW,BATLOW,2730,-35.510039,148.034012
3582,Murrumbidgee,NSW,GREEN HILLS,2730,-35.510039,148.034012
3583,Murrumbidgee,NSW,KUNAMA,2730,-35.510039,148.034012
3584,Murrumbidgee,NSW,LOWER BAGO,2730,-35.510039,148.034012
3585,Murrumbidgee,NSW,BUNNALOO,2731,-35.893394,144.641831
3586,Murrumbidgee,NSW,MOAMA,2731,-35.893394,144.641831
3587,Murrumbidgee,NSW,TANTONAN,2731,-35.893394,144.641831
20639,Murrumbidgee,NSW,THYRA,2731,-35.84487627,144.7439889
3588,Murrumbidgee,NSW,WOMBOOTA,2731,-35.893394,144.641831
3589,Murrumbidgee,NSW,BARHAM,2732,-35.542622,144.230168
3590,Murrumbidgee,NSW,BURRABOI,2732,-35.542622,144.230168
20640,Murrumbidgee,NSW,COBRAMUNGA,2732,-35.44135241,143.8871707
20641,Murrumbidgee,NSW,GONN,2732,-35.47505701,143.9975836
3591,Murrumbidgee,NSW,NOORONG,2732,-35.542622,144.230168
3592,Murrumbidgee,NSW,THULE,2732,-35.542622,144.230168
3593,Murrumbidgee,NSW,TULLAKOOL,2732,-35.542622,144.230168
3594,Murrumbidgee,NSW,DHURAGOON,2733,-35.013711,144.206139
3595,Murrumbidgee,NSW,MOULAMEIN,2733,-35.013711,144.206139
3596,Murrumbidgee,NSW,NIEMUR,2733,-35.013711,144.206139
3597,Murrumbidgee,NSW,PEREKERTEN,2733,-35.013711,144.206139
3598,Murrumbidgee,NSW,COOBOOL,2734,-34.770931,143.387009
3599,Murrumbidgee,NSW,CUNNINYEUK,2734,-34.770931,143.387009
3600,Murrumbidgee,NSW,DILPURRA,2734,-34.770931,143.387009
3601,Murrumbidgee,NSW,KYALITE,2734,-34.770931,143.387009
20642,Murrumbidgee,NSW,MALLAN,2734,-35.10473046,143.7613874
3602,Murrumbidgee,NSW,MELLOOL,2734,-34.770931,143.387009
20643,Murrumbidgee,NSW,MOOLPA,2734,-34.92354777,143.7615111
20644,Murrumbidgee,NSW,MURRAY DOWNS,2734,-35.30882479,143.6445003
3603,Murrumbidgee,NSW,NACURRIE,2734,-34.770931,143.387009
3604,Murrumbidgee,NSW,SPEEWA ISLAND,2734,-34.770931,143.387009
3605,Murrumbidgee,NSW,STONY CROSSING,2734,-34.770931,143.387009
20645,Murrumbidgee,NSW,TOORANIE,2734,-35.03529204,143.6562244
3606,Murrumbidgee,NSW,TUELOGA,2734,-34.770931,143.387009
3607,Murrumbidgee,NSW,WETUPPA,2734,-34.770931,143.387009
3608,Murrumbidgee,NSW,KORALEIGH,2735,-35.129137,143.426745
20646,Murrumbidgee,NSW,SPEEWA,2735,-35.17512903,143.544483
3609,Murrumbidgee,NSW,GOODNIGHT,2736,-34.965178,143.375822
3610,Murrumbidgee,NSW,TOOLEYBUC,2736,-34.965178,143.375822
5584,Western NSW,NSW,BENANEE,2737,-34.574113,142.87381
5585,Western NSW,NSW,EUSTON,2737,-34.574113,142.87381
5586,Western NSW,NSW,GOL GOL,2738,-34.164709,142.225122
20647,Western NSW,NSW,MALLEE,2738,-34.23436964,142.5325619
5587,Western NSW,NSW,MONAK,2738,-34.164709,142.225122
17686,Western NSW,NSW,PARINGI,2738,-34.180087,142.219531
5588,Western NSW,NSW,TRENTHAM CLIFFS,2738,-34.164709,142.225122
20648,Western NSW,NSW,BOEILL CREEK,2739,-34.15375195,142.1056955
5589,Western NSW,NSW,BURONGA,2739,-34.171443,142.182794
20649,Western NSW,NSW,MOURQUONG,2739,-34.13844435,142.1657571
5590,South Western Sydney,NSW,GLENMORE PARK,2745,-33.871341,150.671487
5591,South Western Sydney,NSW,GREENDALE,2745,-33.871341,150.671487
5592,South Western Sydney,NSW,LUDDENHAM,2745,-33.871341,150.671487
5593,South Western Sydney,NSW,MULGOA,2745,-33.871341,150.671487
5594,South Western Sydney,NSW,REGENTVILLE,2745,-33.871341,150.671487
5595,South Western Sydney,NSW,WALLACIA,2745,-33.871341,150.671487
20650,Nepean Blue Mountains,NSW,CADDENS,2747,-33.77413222,150.7376907
5596,Nepean Blue Mountains,NSW,CAMBRIDGE GARDENS,2747,-33.722323,150.739398
5597,Nepean Blue Mountains,NSW,CAMBRIDGE PARK,2747,-33.722323,150.739398
5598,Nepean Blue Mountains,NSW,CLAREMONT MEADOWS,2747,-33.722323,150.739398
20651,Nepean Blue Mountains,NSW,JORDAN SPRINGS,2747,-33.721863,150.727449
5599,Nepean Blue Mountains,NSW,KINGSWOOD,2747,-33.722323,150.739398
5600,Nepean Blue Mountains,NSW,LLANDILO,2747,-33.722323,150.739398
24020,Nepean Blue Mountains,NSW,SHANE PARK,2747,-33.735558,150.721712
5601,Nepean Blue Mountains,NSW,SHANES PARK,2747,-33.722323,150.739398
5602,Nepean Blue Mountains,NSW,WERRINGTON,2747,-33.722323,150.739398
5603,Nepean Blue Mountains,NSW,WERRINGTON COUNTY,2747,-33.722323,150.739398
5604,Nepean Blue Mountains,NSW,WERRINGTON DOWNS,2747,-33.722323,150.739398
5605,Nepean Blue Mountains,NSW,ORCHARD HILLS,2748,-33.811042,150.72319
5606,Nepean Blue Mountains,NSW,CASTLEREAGH,2749,-33.702167,150.686816
5607,Nepean Blue Mountains,NSW,CRANEBROOK,2749,-33.702167,150.686816
5608,Nepean Blue Mountains,NSW,EMU HEIGHTS,2750,-33.755476,150.678551
5609,Nepean Blue Mountains,NSW,EMU PLAINS,2750,-33.755476,150.678551
5610,Nepean Blue Mountains,NSW,JAMISONTOWN,2750,-33.755476,150.678551
5611,Nepean Blue Mountains,NSW,LEONAY,2750,-33.755476,150.678551
5612,Nepean Blue Mountains,NSW,PENRITH,2750,-33.755476,150.678551
5613,Nepean Blue Mountains,NSW,PENRITH PLAZA,2750,-33.755476,150.678551
5614,Nepean Blue Mountains,NSW,PENRITH SOUTH,2750,-33.755476,150.678551
5615,Nepean Blue Mountains,NSW,SOUTH PENRITH,2750,-33.755476,150.678551
5616,,NSW,PENRITH,2751,-33.732127,151.280352
5617,South Western Sydney,NSW,SILVERDALE,2752,-33.936534,150.585995
5618,South Western Sydney,NSW,WARRAGAMBA,2752,-33.936534,150.585995
5619,Nepean Blue Mountains,NSW,AGNES BANKS,2753,-33.604022,150.646053
5620,Nepean Blue Mountains,NSW,BOWEN MOUNTAIN,2753,-33.604022,150.646053
5621,Nepean Blue Mountains,NSW,GROSE VALE,2753,-33.604022,150.646053
5622,Nepean Blue Mountains,NSW,GROSE WOLD,2753,-33.604022,150.646053
5623,Nepean Blue Mountains,NSW,HOBARTVILLE,2753,-33.604022,150.646053
5624,Nepean Blue Mountains,NSW,LONDONDERRY,2753,-33.604022,150.646053
5625,Nepean Blue Mountains,NSW,RICHMOND,2753,-33.604022,150.646053
20652,Nepean Blue Mountains,NSW,RICHMOND LOWLANDS,2753,-33.57904416,150.7529264
5626,Nepean Blue Mountains,NSW,YARRAMUNDI,2753,-33.604022,150.646053
5627,Nepean Blue Mountains,NSW,NORTH RICHMOND,2754,-33.557893,150.72802
5628,Nepean Blue Mountains,NSW,TENNYSON,2754,-33.557893,150.72802
5629,Nepean Blue Mountains,NSW,THE SLOPES,2754,-33.557893,150.72802
5631,Nepean Blue Mountains,NSW,BLIGH PARK,2756,-33.466271,150.88744
5632,Nepean Blue Mountains,NSW,CATTAI,2756,-33.466271,150.88744
5633,Nepean Blue Mountains,NSW,CENTRAL COLO,2756,-33.466271,150.88744
5634,Nepean Blue Mountains,NSW,CLARENDON,2756,-33.466271,150.88744
5635,Nepean Blue Mountains,NSW,COLO,2756,-33.466271,150.88744
5636,Nepean Blue Mountains,NSW,COLO HEIGHTS,2756,-33.466271,150.88744
5637,Nepean Blue Mountains,NSW,CORNWALLIS,2756,-33.466271,150.88744
20653,Nepean Blue Mountains,NSW,CUMBERLAND REACH,2756,-33.46471971,150.8949988
5638,Nepean Blue Mountains,NSW,EBENEZER,2756,-33.466271,150.88744
5639,Nepean Blue Mountains,NSW,FREEMANS REACH,2756,-33.466271,150.88744
5640,Nepean Blue Mountains,NSW,GLOSSODIA,2756,-33.466271,150.88744
5641,Nepean Blue Mountains,NSW,LEETS VALE,2756,-33.466271,150.88744
5642,Nepean Blue Mountains,NSW,LOWER PORTLAND,2756,-33.466271,150.88744
5643,Nepean Blue Mountains,NSW,MAROOTA,2756,-33.466271,150.88744
5644,Nepean Blue Mountains,NSW,MCGRATHS HILL,2756,-33.466271,150.88744
5645,Nepean Blue Mountains,NSW,MELLONG,2756,-33.466271,150.88744
5646,Nepean Blue Mountains,NSW,MULGRAVE,2756,-33.466271,150.88744
5647,Nepean Blue Mountains,NSW,PITT TOWN,2756,-33.466271,150.88744
20654,Nepean Blue Mountains,NSW,PITT TOWN BOTTOMS,2756,-33.58586014,150.8460686
5648,Nepean Blue Mountains,NSW,SACKVILLE,2756,-33.466271,150.88744
5649,Nepean Blue Mountains,NSW,SACKVILLE NORTH,2756,-33.466271,150.88744
5650,Nepean Blue Mountains,NSW,SCHEYVILLE,2756,-33.466271,150.88744
5651,Nepean Blue Mountains,NSW,SOUTH MAROOTA,2756,-33.466271,150.88744
5652,Nepean Blue Mountains,NSW,SOUTH WINDSOR,2756,-33.466271,150.88744
5653,Nepean Blue Mountains,NSW,UPPER COLO,2756,-33.466271,150.88744
5654,Nepean Blue Mountains,NSW,WILBERFORCE,2756,-33.466271,150.88744
5655,Nepean Blue Mountains,NSW,WINDSOR,2756,-33.466271,150.88744
5656,Nepean Blue Mountains,NSW,WINDSOR DOWNS,2756,-33.466271,150.88744
20655,Nepean Blue Mountains,NSW,WOMERAH,2756,-33.23594291,150.8001824
5657,Nepean Blue Mountains,NSW,KURMOND,2757,-33.554839,150.692086
5658,Nepean Blue Mountains,NSW,BERAMBING,2758,-33.483614,150.601824
5659,Nepean Blue Mountains,NSW,BILPIN,2758,-33.483614,150.601824
5660,Nepean Blue Mountains,NSW,BLAXLANDS RIDGE,2758,-33.483614,150.601824
5661,Nepean Blue Mountains,NSW,EAST KURRAJONG,2758,-33.483614,150.601824
5662,Nepean Blue Mountains,NSW,KURRAJONG,2758,-33.483614,150.601824
5663,Nepean Blue Mountains,NSW,KURRAJONG HEIGHTS,2758,-33.483614,150.601824
5664,Nepean Blue Mountains,NSW,KURRAJONG HILLS,2758,-33.483614,150.601824
5665,Nepean Blue Mountains,NSW,MOUNT TOMAH,2758,-33.483614,150.601824
20656,Nepean Blue Mountains,NSW,MOUNTAIN LAGOON,2758,-33.43759323,150.6262801
20657,Nepean Blue Mountains,NSW,THE DEVILS WILDERNESS,2758,-33.54288496,150.5320309
5666,Nepean Blue Mountains,NSW,WHEENY CREEK,2758,-33.483614,150.601824
5667,Nepean Blue Mountains,NSW,ERSKINE PARK,2759,-33.82252,150.781767
5668,Nepean Blue Mountains,NSW,ST CLAIR,2759,-33.82252,150.781767
5669,Nepean Blue Mountains,NSW,COLYTON,2760,-33.763976,150.780073
5670,Nepean Blue Mountains,NSW,NORTH ST MARYS,2760,-33.763976,150.780073
5671,Nepean Blue Mountains,NSW,OXLEY PARK,2760,-33.763976,150.780073
20658,Nepean Blue Mountains,NSW,ROPES CROSSING,2760,-33.72914494,150.7798669
5672,Nepean Blue Mountains,NSW,ST MARYS,2760,-33.763976,150.780073
